chunk,position,token,token_id,word,p_keep,kept
1,226,and,10111,and,0.000981,0
1,227,part,10668,part,0.006813,0
1,228,of,10108,of,0.012266,0
1,229,it,10271,it,0.000878,0
1,230,is,10124,is,0.001120,0
1,231,that,10189,that,0.000164,0
1,232,the,10105,the,0.000103,0
1,233,fram,16340,framing,0.918996,1
1,234,##ing,10230,framing,0.893664,1
1,235,crew,24032,crew,0.884333,1
1,236,was,10134,was,0.000870,0
1,237,pulled,65884,pulled,0.848105,1
1,238,to,10114,to,0.470081,1
1,239,another,12864,another,0.600744,1
1,240,job,23627,job,0.630223,1
1,241,for,10142,for,0.416920,1
1,242,about,10978,about,0.030582,0
1,243,a,169,a,0.396163,1
1,244,week,16118,week,0.689399,1
1,245,in,10106,in,0.597609,1
1,246,October,11212,October,0.885317,1
1,247,.,119,.,0.004935,1
1,248,The,10117,The,0.000067,0
1,249,contract,16108,contractor,0.856203,1
1,250,##or,10667,contractor,0.835561,1
1,251,says,22153,says,0.061945,0
1,252,they,10689,they,0.004748,0
1,253,can,10944,can,0.265180,1
1,254,recover,94962,recover,0.757877,1
1,255,may,11387,maybe,0.034727,0
1,256,##be,11044,maybe,0.046711,0
1,257,one,10464,one,0.134114,1
1,258,or,10345,or,0.317550,1
1,259,two,10551,two,0.369553,1
1,260,weeks,20750,weeks,0.541779,1
1,261,by,10155,by,0.216679,1
1,262,adding,44841,adding,0.358459,1
1,263,a,169,a,0.000462,0
1,264,Saturday,24848,Saturday,0.905399,1
1,265,shift,51467,shift,0.869888,1
1,266,",",117,",",0.023214,1
1,267,but,10473,but,0.014162,0
1,268,that,10189,that,0.000207,0
1,269,would,10894,would,0.016677,0
1,270,cost,18849,cost,0.495858,1
1,271,extra,19868,extra,0.690710,1
1,272,",",117,",",0.111527,1
1,273,around,12166,around,0.330126,1
1,274,nine,19964,nine,0.961805,1
1,275,thousand,46634,thousand,0.966010,1
1,276,dollars,27953,dollars,0.869492,1
1,277,for,10142,for,0.664589,1
1,278,the,10105,the,0.000123,0
1,279,over,10491,overtime,0.944211,1
1,280,##time,18086,overtime,0.951366,1
1,281,.,119,.,0.252828,1
1,282,[NEW0],119547,"
",0.140595,1
1,283,Daniel,11792,Daniel,0.168124,1
1,284,:,131,:,0.057962,0
1,285,And,12689,And,0.000701,0
1,286,what,12976,what,0.109255,0
1,287,happens,105315,happens,0.093698,0
1,288,if,12277,if,0.327255,1
1,289,we,11951,we,0.004808,0
1,290,don,16938,don,0.242896,1
1,291,',112,',0.146932,1
1,292,t,188,t,0.312517,1
1,293,pay,16868,pay,0.474039,1
1,294,for,10142,for,0.529395,1
1,295,the,10105,the,0.000191,0
1,296,Saturday,24848,Saturday,0.758575,1
1,297,shift,51467,shift,0.708402,1
1,298,?,136,?,0.602428,1
1,299,[NEW0],119547,"
",0.102914,1
1,300,Kevin,15377,Kevin,0.105463,0
1,301,:,131,:,0.043018,0
1,302,Then,26467,Then,0.008054,0
1,303,the,10105,the,0.000104,0
1,304,re,11639,reopening,0.997090,1
1,305,##open,47656,reopening,0.994453,1
1,306,##ing,10230,reopening,0.997180,1
1,307,moves,49157,moves,0.698175,1
1,308,from,10188,from,0.574099,1
1,309,the,10105,the,0.000201,0
1,310,first,10422,first,0.675229,1
1,311,week,16118,week,0.558738,1
1,312,of,10108,of,0.174943,1
1,313,June,11120,June,0.800187,1
1,314,to,10114,to,0.888589,1
1,315,the,10105,the,0.000244,0
1,316,end,11572,end,0.827853,1
1,317,of,10108,of,0.379500,1
1,318,June,11120,June,0.716722,1
1,319,",",117,",",0.013951,1
1,320,most,10992,most,0.031456,0
1,321,likely,22497,likely,0.181283,1
1,322,.,119,.,0.513326,1
1,323,The,10117,The,0.000085,0
1,324,problem,18077,problem,0.100240,0
1,325,is,10124,is,0.018469,0
1,326,that,10189,that,0.000208,0
1,327,the,10105,the,0.000113,0
1,328,summer,17995,summer,0.985191,1
1,329,reading,32432,reading,0.964940,1
1,330,program,12483,program,0.928581,1
1,331,starts,33039,starts,0.713141,1
1,332,in,10106,in,0.059293,0
1,333,the,10105,the,0.000202,0
1,334,middle,20181,middle,0.703506,1
1,335,of,10108,of,0.369566,1
1,336,June,11120,June,0.855902,1
1,337,",",117,",",0.023724,1
1,338,and,10111,and,0.000575,0
1,339,the,10105,the,0.000110,0
1,340,children,12694,children,0.991793,1
1,341,',112,',0.987985,1
1,342,s,187,s,0.980043,1
1,343,libr,70497,librarians,0.981956,1
1,344,##arian,57078,librarians,0.986402,1
1,345,##s,10107,librarians,0.983150,1
1,346,really,30181,really,0.000173,0
1,347,want,21528,want,0.563382,1
1,348,to,10114,to,0.296558,1
1,349,run,14095,run,0.606067,1
1,350,it,10271,it,0.070268,0
1,351,in,10106,in,0.387269,1
1,352,the,10105,the,0.000138,0
1,353,new,10751,new,0.850951,1
1,354,space,16199,space,0.818359,1
1,355,.,119,.,0.254276,1
1,356,[NEW0],119547,"
",0.129742,1
1,357,Maria,11066,Maria,0.131934,1
1,358,:,131,:,0.060674,0
1,359,H,145,Hmm,0.003079,0
1,360,##mm,17525,Hmm,0.001061,0
1,361,.,119,.,0.010838,1
1,362,Nine,30376,Nine,0.422735,1
1,363,thousand,46634,thousand,0.376262,1
1,364,is,10124,is,0.016635,0
1,365,not,10472,not,0.243753,1
1,366,nothing,33338,nothing,0.143972,1
1,367,",",117,",",0.017797,1
1,368,but,10473,but,0.065938,0
1,369,the,10105,the,0.000145,0
1,370,summer,17995,summer,0.880026,1
1,371,program,12483,program,0.865725,1
1,372,is,10124,is,0.017325,0
1,373,the,10105,the,0.000487,0
1,374,most,10992,most,0.401687,1
1,375,visible,26877,visible,0.917429,1
1,376,thing,40414,thing,0.033428,0
1,377,we,11951,we,0.005109,0
1,378,do,10149,do,0.009477,0
1,379,all,10435,all,0.206875,1
1,380,year,10924,year,0.250162,1
1,381,.,119,.,0.563410,1
1,382,I,146,I,0.001131,0
1,383,',112,',0.002463,0
1,384,d,172,d,0.003984,0
1,385,lea,20169,lean,0.397321,1
1,386,##n,10115,lean,0.325080,1
1,387,toward,32216,toward,0.456613,1
1,388,paying,81846,paying,0.516300,1
1,389,for,10142,for,0.453043,1
1,390,the,10105,the,0.000166,0
1,391,extra,19868,extra,0.943909,1
1,392,shift,51467,shift,0.947685,1
1,393,",",117,",",0.035241,1
1,394,as,10146,as,0.007141,0
1,395,long,11695,long,0.014211,0
1,396,as,10146,as,0.013987,0
1,397,it,10271,it,0.038408,0
1,398,actually,24376,actually,0.001425,0
1,399,buy,47715,buys,0.335689,1
1,400,##s,10107,buys,0.400103,1
1,401,us,19626,us,0.190006,1
1,402,the,10105,the,0.009179,0
1,403,time,10635,time,0.533317,1
1,404,.,119,.,0.189291,1
1,405,Kevin,15377,Kevin,0.124281,1
1,406,",",117,",",0.008003,1
1,407,can,10944,can,0.008337,0
1,408,you,13028,you,0.001904,0
1,409,get,15329,get,0.030412,0
1,410,the,10105,the,0.000190,0
1,411,contract,16108,contractor,0.956027,1
1,412,##or,10667,contractor,0.959564,1
1,413,to,10114,to,0.496710,1
1,414,com,10212,commit,0.916142,1
1,415,##mit,15772,commit,0.913148,1
1,416,in,10106,in,0.512683,1
1,417,writing,17637,writing,0.838078,1
1,418,to,10114,to,0.689765,1
1,419,a,169,a,0.125756,1
1,420,date,13664,date,0.819882,1
1,421,if,12277,if,0.358328,1
1,422,we,11951,we,0.031449,0
1,423,app,72894,approve,0.216472,1
1,424,##rove,75662,approve,0.241947,1
1,425,it,10271,it,0.051076,0
1,426,?,136,?,0.619907,1
1,427,[NEW0],119547,"
",0.131757,1
1,428,Kevin,15377,Kevin,0.100215,0
1,429,:,131,:,0.046784,0
1,430,I,146,I,0.004544,0
1,431,can,10944,can,0.027524,0
1,432,ask,63001,ask,0.042435,0
1,433,.,119,.,0.028228,1
1,434,They,11696,They,0.015612,0
1,435,usually,15910,usually,0.047659,0
1,436,don,16938,don,0.100304,0
1,437,',112,',0.091651,0
1,438,t,188,t,0.126807,1
1,439,like,11850,like,0.050289,0
1,440,to,10114,to,0.064895,0
1,441,com,10212,commit,0.118771,1
1,442,##mit,15772,commit,0.127322,1
1,443,to,10114,to,0.077538,0
1,444,a,169,a,0.005309,0
1,445,date,13664,date,0.204035,1
1,446,",",117,",",0.018606,1
1,447,but,10473,but,0.017239,0
1,448,they,10689,they,0.001391,0
1,449,might,20970,might,0.162069,1
1,450,agree,68312,agree,0.421108,1
1,451,to,10114,to,0.377828,1
1,452,a,169,a,0.001038,0
1,453,target,28564,target,0.695152,1
1,454,with,10169,with,0.462769,1
1,455,a,169,a,0.000455,0
1,456,penalty,40924,penalty,0.861622,1
1,457,clause,104911,clause,0.818601,1
1,458,",",117,",",0.038505,1
1,459,or,10345,or,0.261559,1
1,460,at,10160,at,0.006271,0
1,461,least,16298,least,0.002678,0
1,462,a,169,a,0.000358,0
1,463,weekly,33159,weekly,0.885086,1
1,464,progress,40316,progress,0.938604,1
1,465,report,17553,report,0.903157,1
1,466,.,119,.,0.234907,1
1,467,[NEW0],119547,"
",0.133331,1
1,468,Maria,11066,Maria,0.145262,1
1,469,:,131,:,0.064891,0
1,470,Let,17144,Let,0.003687,0
1,471,',112,',0.007907,0
1,472,s,187,s,0.019567,0
1,473,ask,63001,ask,0.117330,0
1,474,for,10142,for,0.224535,1
1,475,that,10189,that,0.070177,0
1,476,.,119,.,0.237010,1
1,477,Ok,84591,Okay,0.002396,0
1,478,##ay,13998,Okay,0.001878,0
1,479,",",117,",",0.004581,1
1,480,community,13354,community,0.870468,1
1,481,feedback,91195,feedback,0.829060,1
1,482,.,119,.,0.183278,1
1,483,Daniel,11792,Daniel,0.203917,1
1,484,",",117,",",0.011231,1
1,485,you,13028,you,0.004995,0
1,486,ran,17044,ran,0.244235,1
1,487,the,10105,the,0.006937,0
1,488,open,14087,open,0.737630,1
1,489,house,13215,house,0.705411,1
1,490,.,119,.,0.293143,1
1,491,[NEW0],119547,"
",0.133346,1
1,492,Daniel,11792,Daniel,0.126912,1
1,493,:,131,:,0.071739,0
1,494,Yes,40690,Yes,0.132494,1
1,495,.,119,.,0.001687,1
1,496,[SEP],102,,0.090778,
2,0,[CLS],101,,0.001026,
2,1,So,12882,So,0.001083,0
2,2,we,11951,we,0.011100,0
2,3,had,10374,had,0.213287,1
2,4,about,10978,about,0.087923,0
2,5,one,10464,one,0.849662,1
2,6,hundred,34242,hundred,0.851032,1
2,7,and,10111,and,0.503202,1
2,8,forty,63563,forty,0.934802,1
2,9,people,11426,people,0.945871,1
2,10,come,10678,come,0.278811,1
2,11,through,11222,through,0.500072,1
2,12,",",117,",",0.044637,1
2,13,which,10319,which,0.000793,0
2,14,was,10134,was,0.001532,0
2,15,more,10798,more,0.863410,1
2,16,than,11084,than,0.684985,1
2,17,we,11951,we,0.062908,0
2,18,expected,25973,expected,0.717562,1
2,19,.,119,.,0.192056,1
2,20,Overall,58877,Overall,0.005426,0
2,21,the,10105,the,0.000399,0
2,22,reaction,35723,reaction,0.962351,1
2,23,was,10134,was,0.017016,0
2,24,really,30181,really,0.000940,0
2,25,positive,19737,positive,0.984681,1
2,26,.,119,.,0.094087,1
2,27,People,14235,People,0.491356,1
2,28,loved,82321,loved,0.932357,1
2,29,the,10105,the,0.000404,0
2,30,big,22185,big,0.944685,1
2,31,windows,40115,windows,0.989418,1
2,32,in,10106,in,0.282502,1
2,33,the,10105,the,0.000243,0
2,34,reading,32432,reading,0.783127,1
2,35,room,19555,room,0.728014,1
2,36,and,10111,and,0.008997,0
2,37,the,10105,the,0.000200,0
2,38,new,10751,new,0.966599,1
2,39,entrance,33365,entrance,0.980918,1
2,40,from,10188,from,0.255853,1
2,41,the,10105,the,0.000483,0
2,42,park,14900,park,0.696493,1
2,43,side,12250,side,0.625606,1
2,44,.,119,.,0.285351,1
2,45,The,10117,The,0.000211,0
2,46,most,10992,most,0.064826,0
2,47,common,14624,common,0.613715,1
2,48,request,37449,request,0.790069,1
2,49,",",117,",",0.005382,1
2,50,by,10155,by,0.006315,0
2,51,far,13301,far,0.000913,0
2,52,",",117,",",0.002370,0
2,53,was,10134,was,0.062398,0
2,54,for,10142,for,0.612109,1
2,55,more,10798,more,0.362487,1
2,56,quiet,104951,quiet,0.984163,1
2,57,study,14687,study,0.965361,1
2,58,space,16199,space,0.891390,1
2,59,.,119,.,0.356937,1
2,60,A,138,A,0.000636,0
2,61,lot,19826,lot,0.001371,0
2,62,of,10108,of,0.003593,0
2,63,students,13501,students,0.285161,1
2,64,said,12415,said,0.409781,1
2,65,that,10189,that,0.000200,0
2,66,the,10105,the,0.000258,0
2,67,old,12898,old,0.979970,1
2,68,building,12585,building,0.969886,1
2,69,was,10134,was,0.023160,0
2,70,always,19540,always,0.058858,0
2,71,too,16683,too,0.531447,1
2,72,noi,37390,noisy,0.978765,1
2,73,##sy,16105,noisy,0.976723,1
2,74,after,10662,after,0.436794,1
2,75,school,11393,school,0.378424,1
2,76,.,119,.,0.259210,1
2,77,The,10117,The,0.000318,0
2,78,second,11132,second,0.305548,1
2,79,most,10992,most,0.021719,0
2,80,common,14624,common,0.231552,1
2,81,comment,49641,comment,0.444502,1
2,82,was,10134,was,0.037176,0
2,83,about,10978,about,0.123011,1
2,84,the,10105,the,0.001482,0
2,85,hours,19573,hours,0.954092,1
2,86,.,119,.,0.044982,1
2,87,People,14235,People,0.339902,1
2,88,want,21528,want,0.503625,1
2,89,the,10105,the,0.000425,0
2,90,library,23187,library,0.939669,1
2,91,to,10114,to,0.343454,1
2,92,stay,29597,stay,0.559902,1
2,93,open,14087,open,0.783536,1
2,94,later,10873,later,0.774014,1
2,95,on,10135,on,0.141341,1
2,96,week,16118,weekdays,0.900014,1
2,97,##day,24558,weekdays,0.860831,1
2,98,##s,10107,weekdays,0.888380,1
2,99,",",117,",",0.060856,1
2,100,at,10160,at,0.015607,0
2,101,least,16298,least,0.029467,0
2,102,until,11444,until,0.589191,1
2,103,eight,16222,eight,0.811327,1
2,104,or,10345,or,0.740991,1
2,105,nine,19964,nine,0.818372,1
2,106,in,10106,in,0.097914,0
2,107,the,10105,the,0.002686,0
2,108,evening,42135,evening,0.480065,1
2,109,.,119,.,0.198475,1
2,110,[NEW0],119547,"
",0.184399,1
2,111,Pri,30797,Priya,0.141836,1
2,112,##ya,10679,Priya,0.137812,1
2,113,:,131,:,0.077842,0
2,114,The,10117,The,0.001431,0
2,115,hours,19573,hours,0.907719,1
2,116,are,10301,are,0.101351,0
2,117,an,10151,an,0.010268,0
2,118,operating,24210,operating,0.947299,1
2,119,budget,25293,budget,0.958126,1
2,120,question,20210,question,0.660352,1
2,121,",",117,",",0.012681,1
2,122,not,10472,not,0.883533,1
2,123,a,169,a,0.018165,0
2,124,construction,13407,construction,0.937966,1
2,125,question,20210,question,0.670532,1
2,126,",",117,",",0.007589,1
2,127,just,12820,just,0.001939,0
2,128,to,10114,to,0.033235,0
2,129,be,10347,be,0.010931,0
2,130,clear,24866,clear,0.223042,1
2,131,.,119,.,0.043817,1
2,132,[NEW0],119547,"
",0.133877,1
2,133,Daniel,11792,Daniel,0.147188,1
2,134,:,131,:,0.063591,0
2,135,Right,23488,Right,0.020411,0
2,136,",",117,",",0.008814,1
2,137,I,146,I,0.003112,0
2,138,told,21937,told,0.144979,1
2,139,people,11426,people,0.169269,1
2,140,that,10189,that,0.000252,0
2,141,we,11951,we,0.027545,0
2,142,would,10894,would,0.031134,0
2,143,pass,23392,pass,0.502360,1
2,144,it,10271,it,0.119824,0
2,145,on,10135,on,0.241300,1
2,146,to,10114,to,0.400494,1
2,147,the,10105,the,0.003707,0
2,148,board,17936,board,0.491481,1
2,149,.,119,.,0.383657,1
2,150,We,12865,We,0.000516,0
2,151,also,10379,also,0.002349,0
2,152,got,19556,got,0.011007,0
2,153,several,11736,several,0.063646,0
2,154,comments,61565,comments,0.622286,1
2,155,about,10978,about,0.548200,1
2,156,access,18314,accessibility,0.953892,1
2,157,##ibility,68348,accessibility,0.954321,1
2,158,.,119,.,0.015742,1
2,159,One,11340,One,0.069615,0
2,160,gent,63991,gentleman,0.212494,1
2,161,##leman,93302,gentleman,0.180608,1
2,162,who,10479,who,0.002626,0
2,163,uses,19873,uses,0.185117,1
2,164,a,169,a,0.004215,0
2,165,wheel,46812,wheelchair,0.523029,1
2,166,##cha,12964,wheelchair,0.523541,1
2,167,##ir,10835,wheelchair,0.526277,1
2,168,pointed,62288,pointed,0.214925,1
2,169,out,10950,out,0.107462,0
2,170,that,10189,that,0.000236,0
2,171,the,10105,the,0.000230,0
2,172,ra,11859,ramp,0.949615,1
2,173,##mp,18573,ramp,0.935122,1
2,174,at,10160,at,0.345765,1
2,175,the,10105,the,0.000278,0
2,176,park,14900,park,0.728503,1
2,177,entrance,33365,entrance,0.725194,1
2,178,is,10124,is,0.017205,0
2,179,quite,31324,quite,0.004813,0
2,180,steep,102718,steep,0.933378,1
2,181,",",117,",",0.009172,1
2,182,and,10111,and,0.000921,0
2,183,he,10261,he,0.001773,0
2,184,asked,22151,asked,0.347888,1
2,185,whether,21883,whether,0.007514,0
2,186,there,11155,there,0.001898,0
2,187,would,10894,would,0.003291,0
2,188,be,10347,be,0.003424,0
2,189,a,169,a,0.002783,0
2,190,hand,15230,handrail,0.929870,1
2,191,##rail,70045,handrail,0.912751,1
2,192,on,10135,on,0.280776,1
2,193,both,11408,both,0.733312,1
2,194,sides,27263,sides,0.742782,1
2,195,.,119,.,0.016990,1
2,196,[NEW0],119547,"
",0.110374,1
2,197,Kevin,15377,Kevin,0.118048,0
2,198,:,131,:,0.046390,0
2,199,There,11723,There,0.001328,0
2,200,will,11337,will,0.008543,0
2,201,be,10347,be,0.002467,0
2,202,hand,15230,handrails,0.366002,1
2,203,##rail,70045,handrails,0.322082,1
2,204,##s,10107,handrails,0.327877,1
2,205,on,10135,on,0.133956,1
2,206,both,11408,both,0.253166,1
2,207,sides,27263,sides,0.270185,1
2,208,.,119,.,0.022883,1
2,209,The,10117,The,0.000218,0
2,210,drawings,82301,drawings,0.518640,1
2,211,show,11897,show,0.275259,1
2,212,them,11345,them,0.073410,0
2,213,",",117,",",0.011651,1
2,214,they,10689,they,0.001596,0
2,215,just,12820,just,0.008438,0
2,216,aren,99045,aren,0.077137,0
2,217,',112,',0.136275,1
2,218,t,188,t,0.249562,1
2,219,installed,34398,installed,0.437046,1
2,220,yet,21833,yet,0.266609,1
2,221,.,119,.,0.007910,1
2,222,But,16976,But,0.006264,0
2,223,I,146,I,0.000562,0
2,224,can,10944,can,0.043514,0
2,225,double,15790,double,0.317608,1
2,226,check,43662,check,0.326255,1
2,227,the,10105,the,0.001692,0
2,228,slope,110324,slope,0.750803,1
2,229,against,11327,against,0.325886,1
2,230,the,10105,the,0.000292,0
2,231,plans,18195,plans,0.321394,1
2,232,.,119,.,0.468332,1
2,233,[NEW0],119547,"
",0.104717,1
2,234,Daniel,11792,Daniel,0.109771,0
2,235,:,131,:,0.046233,0
2,236,That,13646,That,0.007625,0
2,237,would,10894,would,0.007431,0
2,238,be,10347,be,0.004641,0
2,239,great,14772,great,0.088799,0
2,240,.,119,.,0.020824,1
2,241,And,12689,And,0.000919,0
2,242,finally,21256,finally,0.010658,0
2,243,",",117,",",0.003215,1
2,244,a,169,a,0.001131,0
2,245,few,13824,few,0.046765,0
2,246,parents,17293,parents,0.379352,1
2,247,asked,22151,asked,0.397349,1
2,248,whether,21883,whether,0.017266,0
2,249,the,10105,the,0.000202,0
2,250,children,12694,children,0.916049,1
2,251,',112,',0.911465,1
2,252,s,187,s,0.927519,1
2,253,area,11168,area,0.927648,1
2,254,could,12174,could,0.120901,1
2,255,have,10529,have,0.096286,0
2,256,a,169,a,0.001263,0
2,257,separate,19361,separate,0.858560,1
2,258,space,16199,space,0.908557,1
2,259,for,10142,for,0.753570,1
2,260,to,10114,toddlers,0.902708,1
2,261,##ddle,73182,toddlers,0.907996,1
2,262,##rs,10943,toddlers,0.871069,1
2,263,",",117,",",0.046767,1
2,264,with,10169,with,0.079039,0
2,265,soft,44898,softer,0.867264,1
2,266,##er,10165,softer,0.852450,1
2,267,floor,23861,flooring,0.891261,1
2,268,##ing,10230,flooring,0.897028,1
2,269,",",117,",",0.023300,1
2,270,because,12373,because,0.002412,0
2,271,right,13448,right,0.002935,0
2,272,now,11858,now,0.080387,0
2,273,it,10271,it,0.010545,0
2,274,',112,',0.013789,0
2,275,s,187,s,0.021012,0
2,276,all,10435,all,0.060184,0
2,277,one,10464,one,0.484424,1
2,278,big,22185,big,0.759838,1
2,279,room,19555,room,0.804206,1
2,280,.,119,.,0.017147,1
2,281,[NEW0],119547,"
",0.112483,1
2,282,Maria,11066,Maria,0.133861,1
2,283,:,131,:,0.050249,0
2,284,That,13646,That,0.002324,0
2,285,connects,66131,connects,0.404982,1
2,286,to,10114,to,0.368351,1
2,287,the,10105,the,0.001265,0
2,288,furniture,88642,furniture,0.714110,1
2,289,decision,19231,decision,0.675916,1
2,290,we,11951,we,0.004820,0
2,291,just,12820,just,0.005354,0
2,292,post,11841,postponed,0.895886,1
2,293,##pone,35741,postponed,0.872081,1
2,294,##d,10162,postponed,0.872176,1
2,295,.,119,.,0.028069,1
2,296,Let,17144,Let,0.002443,0
2,297,',112,',0.006631,0
2,298,s,187,s,0.013923,0
2,299,keep,23819,keep,0.290939,1
2,300,a,169,a,0.016912,0
2,301,list,13416,list,0.518063,1
2,302,of,10108,of,0.342683,1
2,303,these,11762,these,0.031957,0
2,304,request,37449,requests,0.707541,1
2,305,##s,10107,requests,0.757462,1
2,306,so,10380,so,0.004195,0
2,307,we,11951,we,0.000857,0
2,308,can,10944,can,0.023079,0
2,309,look,25157,look,0.231019,1
2,310,at,10160,at,0.173743,1
2,311,them,11345,them,0.041456,0
2,312,together,14229,together,0.225133,1
2,313,once,14907,once,0.105588,0
2,314,we,11951,we,0.001000,0
2,315,know,21852,know,0.081665,0
2,316,the,10105,the,0.000284,0
2,317,budget,25293,budget,0.678347,1
2,318,after,10662,after,0.735565,1
2,319,demo,30776,demolition,0.794699,1
2,320,##lition,91177,demolition,0.795401,1
2,321,.,119,.,0.022477,1
2,322,Now,17121,Now,0.082965,0
2,323,",",117,",",0.010330,1
2,324,the,10105,the,0.000972,0
2,325,temporary,43270,temporary,0.968481,1
2,326,reading,32432,reading,0.982744,1
2,327,room,19555,room,0.975764,1
2,328,.,119,.,0.079171,1
2,329,Where,23525,Where,0.062997,0
2,330,are,10301,are,0.010421,0
2,331,we,11951,we,0.025501,0
2,332,with,10169,with,0.089204,0
2,333,that,10189,that,0.080913,0
2,334,?,136,?,0.240805,1
2,335,[NEW0],119547,"
",0.104735,1
2,336,Pri,30797,Priya,0.087797,0
2,337,##ya,10679,Priya,0.084220,0
2,338,:,131,:,0.047117,0
2,339,The,10117,The,0.000372,0
2,340,lease,93261,lease,0.995122,1
2,341,for,10142,for,0.775335,1
2,342,the,10105,the,0.000570,0
2,343,store,13708,storefront,0.977153,1
2,344,##front,31044,storefront,0.974694,1
2,345,on,10135,on,0.643017,1
2,346,Main,14883,Main,0.957439,1
2,347,Street,11962,Street,0.958052,1
2,348,is,10124,is,0.009151,0
2,349,signed,14775,signed,0.938847,1
2,350,",",117,",",0.011475,1
2,351,and,10111,and,0.001122,0
2,352,it,10271,it,0.001077,0
2,353,starts,33039,starts,0.851269,1
2,354,on,10135,on,0.033776,0
2,355,the,10105,the,0.000794,0
2,356,first,10422,first,0.825158,1
2,357,of,10108,of,0.318460,1
2,358,next,13451,next,0.974847,1
2,359,month,14064,month,0.975554,1
2,360,.,119,.,0.011798,1
2,361,It,10377,It,0.001671,0
2,362,',112,',0.013885,0
2,363,s,187,s,0.011703,0
2,364,small,12474,small,0.591812,1
2,365,",",117,",",0.094617,1
2,366,only,10893,only,0.055883,0
2,367,about,10978,about,0.064943,0
2,368,twelve,34581,twelve,0.812801,1
2,369,hundred,34242,hundred,0.775345,1
2,370,square,15163,square,0.808868,1
2,371,feet,17296,feet,0.900747,1
2,372,",",117,",",0.011613,1
2,373,so,10380,so,0.000774,0
2,374,we,11951,we,0.001181,0
2,375,can,10944,can,0.699837,1
2,376,',112,',0.614149,1
2,377,t,188,t,0.704906,1
2,378,move,18577,move,0.739568,1
2,379,the,10105,the,0.000740,0
2,380,whole,21047,whole,0.597155,1
2,381,collection,14903,collection,0.872958,1
2,382,there,11155,there,0.170406,1
2,383,.,119,.,0.402172,1
2,384,The,10117,The,0.000258,0
2,385,plan,13065,plan,0.727798,1
2,386,is,10124,is,0.057588,0
2,387,to,10114,to,0.581406,1
2,388,bring,26092,bring,0.723860,1
2,389,the,10105,the,0.000187,0
2,390,most,10992,most,0.097430,0
2,391,bor,27728,borrowed,0.938182,1
2,392,##row,21454,borrowed,0.919892,1
2,393,##ed,10336,borrowed,0.940360,1
2,394,books,15174,books,0.992199,1
2,395,",",117,",",0.003820,1
2,396,the,10105,the,0.000152,0
2,397,new,10751,new,0.915490,1
2,398,releases,45906,releases,0.979094,1
2,399,",",117,",",0.006642,1
2,400,and,10111,and,0.003481,0
2,401,the,10105,the,0.000165,0
2,402,computers,58838,computers,0.988727,1
2,403,",",117,",",0.007007,1
2,404,and,10111,and,0.001970,0
2,405,to,10114,to,0.037211,0
2,406,keep,23819,keep,0.734883,1
2,407,everything,42536,everything,0.220550,1
2,408,else,40843,else,0.135496,1
2,409,in,10106,in,0.565164,1
2,410,storage,38112,storage,0.985380,1
2,411,.,119,.,0.228231,1
2,412,[NEW0],119547,"
",0.098809,1
2,413,Kevin,15377,Kevin,0.095460,0
2,414,:,131,:,0.045132,0
2,415,The,10117,The,0.000249,0
2,416,move,18577,movers,0.848751,1
2,417,##rs,10943,movers,0.851000,1
2,418,need,17367,need,0.856321,1
2,419,a,169,a,0.000985,0
2,420,final,11070,final,0.923761,1
2,421,list,13416,list,0.921811,1
2,422,of,10108,of,0.315053,1
2,423,what,12976,what,0.185924,1
2,424,goes,25441,goes,0.091006,0
2,425,to,10114,to,0.168549,1
2,426,Main,14883,Main,0.890831,1
2,427,Street,11962,Street,0.860566,1
2,428,and,10111,and,0.033231,0
2,429,what,12976,what,0.023090,0
2,430,goes,25441,goes,0.015039,0
2,431,to,10114,to,0.038465,0
2,432,storage,38112,storage,0.877044,1
2,433,by,10155,by,0.346535,1
2,434,the,10105,the,0.001456,0
2,435,end,11572,end,0.921098,1
2,436,of,10108,of,0.444895,1
2,437,next,13451,next,0.914943,1
2,438,week,16118,week,0.928534,1
2,439,.,119,.,0.016515,1
2,440,[NEW0],119547,"
",0.082218,1
2,441,Maria,11066,Maria,0.111019,0
2,442,:,131,:,0.048681,0
2,443,Ok,84591,Okay,0.006554,0
2,444,##ay,13998,Okay,0.004547,0
2,445,",",117,",",0.005628,1
2,446,so,10380,so,0.000586,0
2,447,that,10189,that,0.001793,0
2,448,',112,',0.005865,0
2,449,s,187,s,0.011516,0
2,450,an,10151,an,0.003111,0
2,451,action,14204,action,0.697565,1
2,452,item,48438,item,0.650773,1
2,453,for,10142,for,0.652734,1
2,454,the,10105,the,0.000511,0
2,455,branch,24660,branch,0.857118,1
2,456,staff,18927,staff,0.849986,1
2,457,.,119,.,0.338292,1
2,458,I,146,I,0.001374,0
2,459,',112,',0.003755,0
2,460,ll,22469,ll,0.006816,0
2,461,talk,31311,talk,0.221275,1
2,462,to,10114,to,0.226163,1
2,463,the,10105,the,0.000447,0
2,464,branch,24660,branch,0.515482,1
2,465,manager,16935,manager,0.479792,1
2,466,this,10531,this,0.090743,0
2,467,afternoon,73213,afternoon,0.111179,0
2,468,.,119,.,0.042984,1
2,469,And,12689,And,0.001321,0
2,470,the,10105,the,0.000437,0
2,471,last,12469,last,0.279501,1
2,472,item,48438,item,0.266780,1
2,473,",",117,",",0.088076,1
