chunk,position,token,token_id,word,p_keep,kept
1,271,萬,6820,萬,0.996474,1
1,272,，,10064,，,0.023406,1
1,273,其,2460,其,0.016530,0
1,274,中,2104,中,0.069783,0
1,275,社,5900,社,0.966214,1
1,276,群,6424,群,0.985843,1
1,277,廣,3692,廣,0.989218,1
1,278,告,2810,告,0.987874,1
1,279,大,3197,大,0.044404,0
1,280,約,6180,約,0.084173,0
1,281,佔,2252,佔,0.645510,1
1,282,一,2072,一,0.972928,1
1,283,半,2672,半,0.978142,1
1,284,，,10064,，,0.045181,1
1,285,剩,2579,剩,0.611111,1
1,286,下,2079,下,0.582286,1
1,287,的,5718,的,0.085329,0
1,288,是,4380,是,0.025524,0
1,289,實,3431,實,0.966355,1
1,290,體,8594,體,0.977276,1
1,291,活,4978,活,0.971255,1
1,292,動,2621,動,0.964368,1
1,293,和,2833,和,0.088044,0
1,294,合,2769,合,0.904430,1
1,295,作,2259,作,0.892919,1
1,296,夥,3196,夥,0.892142,1
1,297,伴,2236,伴,0.907351,1
1,298,的,5718,的,0.206112,0
1,299,費,7433,費,0.932957,1
1,300,用,5605,用,0.945047,1
1,301,。,1882,。,0.630704,1
1,302,不,2080,不,0.035241,0
1,303,過,7758,過,0.005157,0
1,304,財,7418,財,0.808556,1
1,305,務,2625,務,0.797479,1
1,306,部,7831,部,0.832179,1
1,307,上,2078,上,0.306267,0
1,308,週,7744,週,0.398938,0
1,309,通,7735,通,0.480280,1
1,310,知,5817,知,0.558439,1
1,311,，,10064,，,0.029562,1
1,312,整,4307,整,0.213467,0
1,313,體,8594,體,0.302216,0
1,314,預,8380,預,0.900760,1
1,315,算,6097,算,0.910525,1
1,316,可,2756,可,0.100292,0
1,317,能,6546,能,0.069273,0
1,318,要,7139,要,0.115095,0
1,319,刪,2552,刪,0.925696,1
1,320,減,5075,減,0.906236,1
1,321,百,5716,百,0.688658,1
1,322,分,2534,分,0.807751,1
1,323,之,2120,之,0.731818,1
1,324,十,2666,十,0.842083,1
1,325,，,10064,，,0.028147,1
1,326,所,3999,所,0.001643,0
1,327,以,2204,以,0.004052,0
1,328,我,3976,我,0.001833,0
1,329,們,2335,們,0.002392,0
1,330,必,3793,必,0.095762,0
1,331,須,8377,須,0.119715,0
1,332,重,7907,重,0.746018,1
1,333,新,4333,新,0.701572,1
1,334,調,7235,調,0.903297,1
1,335,整,4307,整,0.927429,1
1,336,。,1882,。,0.436833,1
1,337,我,3976,我,0.008917,0
1,338,的,5718,的,0.009410,0
1,339,建,3697,建,0.503680,1
1,340,議,7285,議,0.611058,1
1,341,是,4380,是,0.035230,0
1,342,保,2312,保,0.982670,1
1,343,留,5625,留,0.982708,1
1,344,社,5900,社,0.966678,1
1,345,群,6424,群,0.978433,1
1,346,廣,3692,廣,0.985583,1
1,347,告,2810,告,0.983442,1
1,348,，,10064,，,0.050904,1
1,349,因,3000,因,0.019477,0
1,350,為,5287,為,0.007933,0
1,351,轉,7632,轉,0.866543,1
1,352,換,4185,換,0.888607,1
1,353,率,5476,率,0.880011,1
1,354,最,4458,最,0.085246,0
1,355,好,3240,好,0.875034,1
1,356,，,10064,，,0.028340,1
1,357,然,5322,然,0.040273,0
1,358,後,3770,後,0.050275,0
1,359,把,4033,把,0.119903,0
1,360,實,3431,實,0.829423,1
1,361,體,8594,體,0.866644,1
1,362,活,4978,活,0.897881,1
1,363,動,2621,動,0.883351,1
1,364,從,3778,從,0.504587,1
1,365,四,2998,四,0.892268,1
1,366,場,3116,場,0.627572,1
1,367,減,5075,減,0.861088,1
1,368,少,3460,少,0.870645,1
1,369,到,2555,到,0.712157,1
1,370,兩,2449,兩,0.931650,1
1,371,場,3116,場,0.783580,1
1,372,，,10064,，,0.042359,1
1,373,集,8272,集,0.158253,0
1,374,中,2104,中,0.301284,0
1,375,在,3031,在,0.426828,1
1,376,台,2757,台,0.969008,1
1,377,北,2650,北,0.974861,1
1,378,和,2833,和,0.361349,0
1,379,台,2757,台,0.964708,1
1,380,中,2104,中,0.977862,1
1,381,舉,6633,舉,0.338060,0
1,382,辦,7672,辦,0.382290,0
1,383,。,1882,。,0.522658,1
1,384,[NEW0],119547,"
",0.407678,1
1,385,佳,2271,佳,0.316326,0
1,386,慧,3930,慧,0.277686,0
1,387,：,10078,：,0.047389,0
1,388,我,3976,我,0.006233,0
1,389,同,2773,同,0.529237,1
1,390,意,3906,意,0.463406,1
1,391,保,2312,保,0.928623,1
1,392,留,5625,留,0.917640,1
1,393,社,5900,社,0.899091,1
1,394,群,6424,群,0.921780,1
1,395,廣,3692,廣,0.947421,1
1,396,告,2810,告,0.948166,1
1,397,，,10064,，,0.029669,1
1,398,但,2243,但,0.018938,0
1,399,是,4380,是,0.003227,0
1,400,高,8595,高,0.964758,1
1,401,雄,8270,雄,0.967902,1
1,402,的,5718,的,0.280493,0
1,403,使,2275,使,0.929866,1
1,404,用,5605,用,0.952032,1
1,405,者,6457,者,0.952590,1
1,406,成,3975,成,0.877010,1
1,407,長,8127,長,0.910519,1
1,408,很,3767,很,0.052486,0
1,409,快,3806,快,0.909959,1
1,410,，,10064,，,0.031344,1
1,411,如,3241,如,0.040501,0
1,412,果,4522,果,0.049570,0
1,413,完,3380,完,0.010903,0
1,414,全,2448,全,0.009303,0
1,415,不,2080,不,0.475676,1
1,416,在,3031,在,0.527079,1
1,417,南,2682,南,0.866028,1
1,418,部,7831,部,0.881248,1
1,419,辦,7672,辦,0.726426,1
1,420,活,4978,活,0.771979,1
1,421,動,2621,動,0.760890,1
1,422,，,10064,，,0.022620,1
1,423,可,2756,可,0.028207,0
1,424,能,6546,能,0.026444,0
1,425,有,4461,有,0.034968,0
1,426,點,8809,點,0.047651,0
1,427,可,2756,可,0.432356,1
1,428,惜,3885,惜,0.463347,1
1,429,。,1882,。,0.208743,1
1,430,[NEW0],119547,"
",0.426282,1
1,431,建,3697,建,0.426414,1
1,432,國,3020,國,0.402381,1
1,433,：,10078,：,0.063638,1
1,434,這,7734,這,0.007808,0
1,435,個,2333,個,0.006882,0
1,436,意,3906,意,0.352837,0
1,437,見,7143,見,0.419273,1
1,438,很,3767,很,0.035873,0
1,439,好,3240,好,0.415250,1
1,440,。,1882,。,0.055092,1
1,441,或,3978,或,0.015544,0
1,442,許,7185,許,0.014809,0
1,443,我,3976,我,0.001894,0
1,444,們,2335,們,0.002188,0
1,445,可,2756,可,0.052837,0
1,446,以,2204,以,0.062987,0
1,447,把,4033,把,0.446036,1
1,448,台,2757,台,0.936891,1
1,449,中,2104,中,0.946131,1
1,450,的,5718,的,0.324367,0
1,451,活,4978,活,0.918443,1
1,452,動,2621,動,0.935814,1
1,453,改,4282,改,0.909888,1
1,454,到,2555,到,0.781960,1
1,455,高,8595,高,0.937563,1
1,456,雄,8270,雄,0.945956,1
1,457,，,10064,，,0.043546,1
1,458,或,3978,或,0.259991,0
1,459,是,4380,是,0.004211,0
1,460,跟,7554,跟,0.729150,1
1,461,當,5639,當,0.147459,0
1,462,地,3035,地,0.112237,0
1,463,的,5718,的,0.060002,0
1,464,合,2769,合,0.873470,1
1,465,作,2259,作,0.833623,1
1,466,夥,3196,夥,0.877521,1
1,467,伴,2236,伴,0.865481,1
1,468,一,2072,一,0.177601,0
1,469,起,7533,起,0.131281,0
1,470,辦,7672,辦,0.644125,1
1,471,一,2072,一,0.213004,0
1,472,場,3116,場,0.248914,0
1,473,比,4839,比,0.149340,0
1,474,較,7611,較,0.186076,0
1,475,小,3459,小,0.813802,1
1,476,型,3069,型,0.808551,1
1,477,的,5718,的,0.174525,0
1,478,活,4978,活,0.689060,1
1,479,動,2621,動,0.709164,1
1,480,，,10064,，,0.073341,1
1,481,費,7433,費,0.944694,1
1,482,用,5605,用,0.939743,1
1,483,會,4459,會,0.076311,0
1,484,比,4839,比,0.152270,0
1,485,較,7611,較,0.136106,0
1,486,低,2247,低,0.953946,1
1,487,。,1882,。,0.462894,1
1,488,[NEW0],119547,"
",0.049645,1
1,489,[SEP],102,,0.204126,
2,0,[CLS],101,,0.000859,
2,1,主,2111,主,0.791287,0
2,2,持,4097,持,0.796553,0
2,3,人,2179,人,0.676181,0
2,4,：,10078,：,0.300628,0
2,5,好,3240,好,0.242378,0
2,6,，,10064,，,0.084234,0
2,7,那,7802,那,0.027214,0
2,8,請,7238,請,0.485327,0
2,9,建,3697,建,0.991765,1
2,10,國,3020,國,0.993539,1
2,11,重,7907,重,0.674994,0
2,12,新,4333,新,0.549599,0
2,13,整,4307,整,0.964240,1
2,14,理,5515,理,0.969792,1
2,15,一,2072,一,0.071182,0
2,16,份,2213,份,0.113989,0
2,17,預,8380,預,0.997904,1
2,18,算,6097,算,0.997661,1
2,19,方,4335,方,0.938332,1
2,20,案,4589,案,0.977626,1
2,21,，,10064,，,0.062158,1
2,22,包,2643,包,0.571536,0
2,23,含,2793,含,0.671620,0
2,24,高,8595,高,0.990732,1
2,25,雄,8270,雄,0.991872,1
2,26,的,5718,的,0.271951,0
2,27,選,7779,選,0.981922,1
2,28,項,8375,項,0.988706,1
2,29,，,10064,，,0.085274,1
2,30,下,2079,下,0.783691,0
2,31,次,4773,次,0.769263,0
2,32,會,4459,會,0.955656,1
2,33,議,7285,議,0.948539,1
2,34,再,2475,再,0.040153,0
2,35,一,2072,一,0.071014,0
2,36,起,7533,起,0.048589,0
2,37,決,4898,決,0.922195,1
2,38,定,3388,定,0.935302,1
2,39,。,1882,。,0.553532,1
2,40,今,2187,今,0.271914,0
2,41,天,3198,天,0.166648,0
2,42,的,5718,的,0.113888,0
2,43,結,6212,結,0.828485,1
2,44,論,7243,論,0.864876,1
2,45,是,4380,是,0.102082,0
2,46,：,10078,：,0.147951,1
2,47,第,6063,第,0.118272,0
2,48,一,2072,一,0.518594,0
2,49,，,10064,，,0.121706,0
2,50,登,5713,登,0.961687,1
2,51,入,2446,入,0.954970,1
2,52,流,4982,流,0.970081,1
2,53,程,5969,程,0.977930,1
2,54,列,2542,列,0.437563,0
2,55,入,2446,入,0.476905,0
2,56,下,2079,下,0.801030,0
2,57,一,2072,一,0.758885,0
2,58,版,5396,版,0.741216,0
2,59,的,5718,的,0.171263,0
2,60,改,4282,改,0.989510,1
2,61,善,2911,善,0.992427,1
2,62,項,8375,項,0.985332,1
2,63,目,5755,目,0.984045,1
2,64,；,10079,；,0.055321,1
2,65,第,6063,第,0.068001,0
2,66,二,2150,二,0.593336,0
2,67,，,10064,，,0.087090,0
2,68,先,2431,先,0.188195,0
2,69,嘗,2950,嘗,0.533688,0
2,70,試,7201,試,0.569884,0
2,71,調,7235,調,0.908433,1
2,72,人,2179,人,0.919447,1
2,73,支,4279,支,0.976019,1
2,74,援,4191,援,0.977897,1
2,75,，,10064,，,0.040961,1
2,76,維,6237,維,0.815789,1
2,77,持,4097,持,0.816406,1
2,78,十,2666,十,0.990374,1
2,79,一,2072,一,0.989255,1
2,80,月,4460,月,0.994893,1
2,81,底,3662,底,0.983808,1
2,82,上,2078,上,0.925056,1
2,83,線,6252,線,0.930971,1
2,84,；,10079,；,0.046241,1
2,85,第,6063,第,0.089971,0
2,86,三,2077,三,0.694676,0
2,87,，,10064,，,0.094112,0
2,88,行,7069,行,0.980831,1
2,89,銷,7959,銷,0.985633,1
2,90,預,8380,預,0.994630,1
2,91,算,6097,算,0.996422,1
2,92,重,7907,重,0.765156,0
2,93,新,4333,新,0.658729,0
2,94,規,7144,規,0.954403,1
2,95,劃,2588,劃,0.966698,1
2,96,，,10064,，,0.047181,1
2,97,下,2079,下,0.741891,0
2,98,次,4773,次,0.778547,0
2,99,會,4459,會,0.943638,1
2,100,議,7285,議,0.962481,1
2,101,決,4898,決,0.963264,1
2,102,定,3388,定,0.973061,1
2,103,。,1882,。,0.506967,1
2,104,謝,7268,謝,0.781867,0
2,105,謝,7268,謝,0.821769,1
2,106,大,3197,大,0.377152,0
2,107,家,3408,家,0.516450,0
2,108,，,10064,，,0.129476,1
2,109,今,2187,今,0.531913,0
2,110,天,3198,天,0.533395,0
2,111,就,3472,就,0.245340,0
2,112,到,2555,到,0.773591,0
2,113,這,7734,這,0.886738,1
2,114,裡,7113,裡,0.838537,1
2,115,。,1882,。,0.085996,1
2,116,[NEW0],119547,"
",0.004356,1
2,117,[SEP],102,,0.319614,
